battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
743.0,0,0.5,1,5.6,1,32.3,0.3,95.0,2.0,1.0,1587.0,1659.0,2.0,19.0,10.0,4.0,1,0,0,40.0
1061.0,1,2.1,0,3.0,1,52.0,0.1,109.0,7.0,4.0,138.0,1330.0,2.0,16.0,12.0,9.0,1,1,0,12.1
1428.0,1,1.6,0,5.6,0,32.3,0.1,153.0,4.0,2.0,584.0,983.0,1.0,12.0,8.0,13.0,0,1,0,2.0
674.0,1,2.8,1,5.6,1,8.0,0.2,93.0,3.0,10.4,750.0,772.0,2.0,18.0,6.0,4.0,1,1,0,43.0
832.0,0,1.1,0,5.6,1,47.0,0.3,93.0,6.0,10.4,820.0,1366.0,3.0,8.0,6.3,19.0,1,1,0,1.0
1625.0,1,0.5,1,2.0,1,50.0,0.1,107.0,8.0,17.0,8.0,1219.0,2.0,16.0,3.0,8.0,1,0,0,12.1
907.0,0,1.4,1,3.0,0,42.0,0.2,151.0,1.0,16.0,171.0,507.0,2.0,11.0,9.0,6.0,1,0,0,39.0
1631.0,0,0.5,0,2.0,1,13.0,0.5,166.0,2.0,16.0,960.0,1735.0,2.0,12.0,3.0,8.0,1,1,0,29.0
1584.0,1,1.3,0,6.0,0,41.0,0.6,135.0,4.0,15.0,160.0,1291.0,1.0,10.0,5.0,17.0,0,0,1,45.0
1382.0,1,0.5,0,7.0,1,13.0,0.3,199.0,2.0,18.0,612.0,719.0,2.0,16.0,7.0,9.0,1,0,1,3.0
633.0,1,1.4,0,5.6,1,46.0,0.7,102.0,6.0,10.0,709.0,1915.0,1.0,19.0,14.0,11.0,1,1,0,20.0
1444.0,1,2.1,0,9.0,0,38.0,0.4,104.0,7.0,16.0,624.0,917.0,3.0,14.0,9.0,10.0,0,0,0,9.0
852.0,1,1.6,1,6.0,1,55.0,0.4,147.0,5.0,7.0,538.0,730.0,1.0,13.0,7.0,12.0,1,0,1,24.0
922.0,1,0.7,0,5.6,1,47.0,1.0,157.0,8.0,14.0,1295.0,1808.0,1.0,17.0,4.0,12.0,1,0,1,15.0
1745.0,0,1.5,1,4.0,1,58.0,0.1,159.0,3.0,16.0,1164.0,1908.0,2.0,13.0,11.0,5.0,1,1,1,37.0
862.0,0,2.3,0,9.0,1,6.0,0.1,107.0,8.0,14.0,829.0,1977.0,3.0,9.0,4.0,9.0,1,1,1,48.0
1754.0,1,2.1,1,1.0,1,53.0,1.0,101.0,4.0,3.0,199.0,1452.0,3.0,11.0,6.0,19.0,1,0,1,12.1
1008.0,0,2.5,0,3.0,0,36.0,1.0,109.0,1.0,14.0,825.0,1972.0,1.0,6.0,4.0,6.0,0,0,0,2.0
1569.0,0,0.5,1,3.0,0,33.0,0.2,147.0,1.0,13.0,519.0,930.0,3.0,18.0,1.0,15.0,1,0,1,1.0
1596.0,0,2.9,1,7.0,0,7.0,0.7,149.0,2.0,9.0,169.0,1190.0,2.0,14.0,12.0,13.0,1,1,1,2.0
1807.0,1,0.5,1,2.0,1,32.3,0.1,134.0,6.0,6.0,1734.0,1968.0,3.0,8.0,5.0,15.0,1,0,0,13.0
1660.0,0,2.8,1,4.0,0,32.3,0.8,184.0,1.0,6.0,76.0,1165.0,1.0,12.0,6.3,7.0,0,0,0,43.0
1861.0,1,0.9,0,4.0,1,32.3,0.5,148.0,7.0,8.0,1698.0,1877.0,2.0,7.0,5.0,4.0,1,0,0,12.1
648.0,0,1.9,1,4.0,0,8.0,1.0,91.0,5.0,19.0,819.0,1997.0,2.0,8.0,7.0,4.0,0,0,1,12.1
1379.0,0,0.5,1,1.0,0,19.0,0.3,134.0,8.0,17.0,387.0,671.0,3.0,11.0,2.0,19.0,0,1,1,3.0
1910.0,1,1.7,0,5.6,0,34.0,0.6,115.0,2.0,10.4,985.0,1284.0,2.0,8.0,4.0,10.0,0,0,1,2.0
1807.0,0,2.0,1,5.6,1,13.0,0.5,155.0,8.0,10.4,970.0,974.0,2.0,9.0,3.0,3.0,1,1,1,12.1
1923.0,0,0.5,1,7.0,0,46.0,0.5,191.0,1.0,10.0,767.0,1759.0,1.0,10.0,9.0,3.0,1,1,1,1.0
1345.0,1,3.0,0,7.0,1,38.0,0.1,162.0,3.0,11.0,512.0,1465.0,1.0,9.0,2.0,15.0,1,0,0,8.0
904.0,0,1.6,1,5.0,1,32.3,0.2,102.0,8.0,9.0,56.0,760.0,1.0,7.0,6.3,3.0,1,0,1,25.0
1239.0,0,1.2,1,5.0,1,52.0,0.9,122.0,2.0,10.0,590.0,661.0,2.0,8.0,6.3,6.0,1,0,1,10.0
1330.0,0,0.9,0,6.0,1,52.0,0.8,84.0,4.0,12.0,462.0,1304.0,3.0,19.0,6.0,8.0,1,1,0,1.0
516.0,1,0.7,1,1.0,0,30.0,0.9,138.0,1.0,12.0,126.0,698.0,3.0,17.0,13.0,15.0,0,0,0,1.0
672.0,1,0.5,1,5.6,0,54.0,0.9,95.0,4.0,11.0,578.0,1143.0,2.0,17.0,8.0,14.0,0,0,0,9.0
892.0,1,0.5,0,5.6,1,47.0,0.4,94.0,1.0,18.0,655.0,1782.0,1.0,12.0,3.0,9.0,1,0,1,1.0
1778.0,0,0.5,0,5.6,1,32.3,0.5,101.0,6.0,11.0,1028.0,1445.0,3.0,19.0,6.0,13.0,1,0,0,2.0
1130.0,1,2.5,0,4.0,1,58.0,0.1,132.0,5.0,14.0,88.0,1261.0,1.0,17.0,1.0,16.0,1,0,0,1.0
1359.0,0,0.6,0,4.0,0,59.0,0.3,86.0,2.0,6.0,1692.0,1902.0,3.0,19.0,3.0,17.0,0,1,1,1.0
1866.0,1,2.5,1,3.0,1,47.0,0.8,89.0,5.0,9.0,358.0,1782.0,1.0,7.0,4.0,20.0,1,0,0,1.0
1597.0,0,2.3,0,11.0,0,34.0,0.4,89.0,1.0,14.0,64.0,1667.0,2.0,16.0,10.0,9.0,0,1,0,1.0
1046.0,1,2.8,1,5.6,1,58.0,0.2,100.0,8.0,10.4,259.0,1040.0,3.0,17.0,12.0,9.0,1,1,1,12.1
1035.0,0,0.6,1,2.0,1,44.0,0.5,99.0,3.0,3.0,236.0,1960.0,3.0,14.0,5.0,12.0,1,1,0,12.1
1175.0,1,1.3,0,2.0,0,32.3,0.3,164.0,7.0,9.0,873.0,1394.0,1.0,9.0,4.0,9.0,1,1,0,2.0
1261.0,1,0.5,1,5.6,1,11.0,0.2,90.0,4.0,10.4,858.0,1591.0,2.0,14.0,9.0,14.0,1,0,1,12.1
1068.0,0,0.7,1,9.0,0,52.0,0.5,124.0,4.0,15.0,1405.0,1910.0,2.0,12.0,8.0,6.0,1,1,0,10.0
1713.0,0,3.0,1,5.0,1,20.0,0.9,104.0,7.0,17.0,237.0,890.0,2.0,11.0,10.0,10.0,1,0,0,30.0
1688.0,0,2.5,0,5.6,1,21.0,0.2,170.0,7.0,10.4,650.0,864.0,3.0,17.0,14.0,8.0,1,1,1,12.1
1413.0,1,0.5,1,4.0,1,45.0,0.4,104.0,5.0,6.0,1949.0,1994.0,2.0,17.0,8.0,15.0,1,0,1,12.1
559.0,1,0.5,0,10.0,0,11.0,0.4,82.0,5.0,14.0,541.0,823.0,2.0,10.0,4.0,16.0,1,1,1,1.0
1483.0,1,2.6,1,13.0,0,19.0,0.6,146.0,7.0,19.0,361.0,1552.0,1.0,9.0,4.0,19.0,0,0,0,2.0
860.0,1,1.6,1,13.0,0,48.0,0.5,187.0,7.0,18.0,335.0,1463.0,1.0,17.0,2.0,18.0,1,0,0,54.0
1090.0,0,1.3,1,5.0,0,27.0,0.1,91.0,4.0,16.0,1638.0,1910.0,1.0,5.0,1.0,11.0,0,1,0,12.1
686.0,1,0.5,0,11.0,0,3.0,0.3,91.0,6.0,15.0,1109.0,1392.0,2.0,7.0,6.0,19.0,0,1,0,12.1
818.0,0,1.3,0,14.0,0,43.0,0.9,177.0,6.0,15.0,111.0,510.0,2.0,12.0,6.0,7.0,1,1,1,12.1
1456.0,0,1.6,1,5.0,0,49.0,0.2,193.0,3.0,20.0,1285.0,1427.0,3.0,12.0,11.0,16.0,1,1,0,1.0
774.0,0,0.5,1,2.0,1,10.0,0.5,188.0,2.0,9.0,1480.0,1731.0,2.0,8.0,6.0,2.0,1,1,1,1.0
1068.0,0,0.5,1,5.6,1,32.3,0.9,197.0,8.0,9.0,322.0,875.0,1.0,19.0,12.0,12.0,1,1,0,1.0
1373.0,1,1.9,1,1.0,1,29.0,0.9,141.0,6.0,12.0,1220.0,1348.0,2.0,15.0,2.0,7.0,1,1,1,12.1
1777.0,1,3.0,0,3.0,0,20.0,0.6,188.0,6.0,5.0,511.0,616.0,3.0,5.0,1.0,7.0,0,1,1,28.0
594.0,0,0.8,0,2.0,1,28.0,0.1,132.0,5.0,3.0,1011.0,1263.0,3.0,16.0,4.0,4.0,1,1,1,1.0
1524.0,0,2.6,1,5.0,0,57.0,0.5,124.0,2.0,12.0,629.0,635.0,2.0,11.0,4.0,16.0,0,1,1,12.1
511.0,1,0.6,1,12.0,0,32.3,0.1,175.0,3.0,16.0,140.0,622.0,1.0,9.0,7.0,8.0,1,0,0,12.1
1402.0,1,0.6,1,3.0,0,46.0,0.3,87.0,7.0,12.0,1081.0,1767.0,2.0,17.0,6.3,12.0,1,0,1,27.0
965.0,1,0.5,0,15.0,0,53.0,1.0,131.0,8.0,19.0,297.0,653.0,3.0,12.0,6.0,8.0,1,0,0,12.1
1270.0,1,2.3,0,5.6,0,32.3,0.5,104.0,5.0,1.0,1512.0,1716.0,3.0,13.0,4.0,16.0,0,0,1,2.0
919.0,0,0.5,1,11.0,0,13.0,0.3,159.0,1.0,15.0,275.0,570.0,1.0,8.0,4.0,17.0,1,0,0,2.0
1963.0,1,1.0,0,16.0,1,34.0,0.1,157.0,2.0,17.0,1136.0,1813.0,2.0,18.0,2.0,2.0,1,0,1,2.0
1977.0,0,1.3,1,2.0,0,31.0,0.4,173.0,8.0,6.0,1145.0,1356.0,2.0,8.0,2.0,7.0,0,0,0,12.1
1881.0,0,2.2,0,4.0,0,51.0,0.3,158.0,5.0,7.0,477.0,1553.0,1.0,12.0,6.3,14.0,1,0,0,1.0
683.0,0,0.7,0,5.0,0,19.0,0.9,173.0,4.0,17.0,954.0,1985.0,2.0,16.0,3.0,5.0,0,0,1,36.0
772.0,0,2.6,1,7.0,0,6.0,0.1,100.0,2.0,10.0,741.0,1471.0,2.0,13.0,6.0,18.0,0,1,1,2.0
536.0,1,1.4,0,5.6,1,32.3,0.7,135.0,3.0,10.4,547.0,705.0,1.0,15.0,10.0,7.0,1,0,1,2.0
1694.0,0,1.8,0,5.6,0,53.0,1.0,186.0,6.0,10.4,1194.0,1208.0,1.0,7.0,5.0,6.0,1,0,0,2.0
1633.0,0,1.7,1,3.0,1,33.0,0.9,111.0,2.0,19.0,146.0,906.0,2.0,9.0,6.3,7.0,1,1,0,2.0
1371.0,0,0.5,0,4.0,0,52.0,0.5,167.0,4.0,19.0,471.0,663.0,3.0,13.0,6.0,8.0,0,0,0,1.0
551.0,1,2.8,0,5.6,1,54.0,0.1,172.0,7.0,15.0,169.0,1916.0,1.0,6.0,1.0,19.0,1,0,1,17.0
1221.0,0,0.5,0,1.0,1,32.3,0.5,139.0,1.0,7.0,1895.0,1976.0,2.0,13.0,11.0,10.0,1,1,1,19.0
1000.0,1,0.5,0,12.0,0,63.0,0.7,179.0,8.0,18.0,1537.0,1761.0,3.0,11.0,1.0,7.0,0,0,1,12.1
1986.0,0,2.7,1,3.0,1,65.0,0.2,162.0,4.0,20.0,236.0,1520.0,1.0,5.0,3.0,15.0,1,1,1,26.0
1119.0,0,0.5,1,5.6,1,23.0,0.4,164.0,4.0,1.0,821.0,915.0,3.0,7.0,4.0,7.0,1,0,0,2.0
1699.0,0,0.5,1,1.0,0,59.0,0.5,97.0,4.0,3.0,466.0,1768.0,3.0,17.0,10.0,12.0,0,1,1,34.0
1099.0,0,0.5,0,13.0,1,61.0,0.3,146.0,3.0,20.0,393.0,1096.0,1.0,17.0,10.0,3.0,1,1,1,31.0
1576.0,0,2.6,0,7.0,0,59.0,0.2,90.0,3.0,16.0,400.0,631.0,2.0,14.0,8.0,13.0,1,1,1,39.0
950.0,1,0.5,0,9.0,0,55.0,0.1,156.0,5.0,10.0,774.0,843.0,1.0,14.0,12.0,13.0,0,1,0,48.0
1081.0,1,2.5,1,13.0,0,32.3,1.0,99.0,3.0,17.0,284.0,519.0,2.0,9.0,1.0,6.0,0,0,1,12.1
606.0,0,2.5,0,1.0,1,53.0,0.2,146.0,4.0,2.0,465.0,1152.0,1.0,19.0,12.0,7.0,1,0,0,33.0
502.0,0,1.5,1,7.0,0,37.0,0.2,199.0,2.0,12.0,705.0,1810.0,1.0,6.0,1.0,14.0,0,1,0,1.0
957.0,1,0.7,0,5.6,1,32.3,0.1,160.0,2.0,10.4,38.0,1682.0,1.0,12.0,4.0,3.0,1,1,0,1.0
1658.0,1,1.4,1,5.6,1,38.0,0.3,159.0,5.0,10.4,51.0,739.0,2.0,12.0,11.0,19.0,1,0,0,1.0
1681.0,1,2.5,1,6.0,0,18.0,0.3,167.0,1.0,7.0,850.0,1005.0,2.0,5.0,3.0,20.0,1,1,1,4.0
1983.0,1,0.5,1,3.0,0,44.0,1.0,87.0,6.0,10.0,349.0,676.0,2.0,9.0,4.0,3.0,0,1,1,12.1
1753.0,0,1.2,0,8.0,1,12.0,0.9,113.0,7.0,17.0,387.0,1595.0,1.0,17.0,16.0,12.0,1,1,1,1.0
1632.0,1,1.4,0,5.6,0,41.0,0.1,132.0,4.0,1.0,706.0,1623.0,2.0,5.0,4.0,15.0,1,0,0,1.0
1949.0,1,1.4,0,7.0,0,57.0,0.3,145.0,7.0,11.0,951.0,1178.0,2.0,5.0,3.0,19.0,0,0,0,2.0
1696.0,0,1.7,0,1.0,0,13.0,0.9,97.0,3.0,2.0,179.0,772.0,2.0,5.0,6.3,4.0,0,1,1,19.0
688.0,0,2.5,1,5.6,0,58.0,0.8,131.0,7.0,3.0,426.0,1964.0,3.0,17.0,1.0,4.0,0,1,0,18.0
1104.0,0,1.7,0,1.0,1,60.0,0.4,199.0,2.0,13.0,653.0,1413.0,1.0,6.0,6.3,3.0,1,1,1,2.0
1122.0,0,2.8,0,5.6,0,28.0,0.6,184.0,3.0,4.0,1578.0,1963.0,1.0,14.0,10.0,3.0,0,1,0,1.0
504.0,1,0.5,1,2.0,1,47.0,0.9,172.0,5.0,14.0,280.0,1795.0,2.0,13.0,5.0,8.0,1,0,0,29.0
1154.0,0,0.5,0,12.0,1,14.0,0.7,156.0,7.0,14.0,251.0,1801.0,2.0,8.0,3.0,4.0,1,1,1,2.0
1727.0,0,2.1,0,2.0,1,32.3,0.6,85.0,7.0,8.0,1463.0,1992.0,2.0,19.0,13.0,7.0,1,0,1,12.1
1674.0,0,2.8,1,5.6,1,52.0,0.2,89.0,3.0,7.0,1432.0,1649.0,2.0,7.0,6.3,6.0,1,0,0,12.1
1948.0,0,2.8,1,5.0,1,18.0,0.2,135.0,2.0,14.0,477.0,571.0,2.0,16.0,2.0,3.0,1,0,0,2.0
1218.0,1,2.8,1,3.0,0,39.0,0.8,150.0,7.0,14.0,1122.0,1746.0,1.0,10.0,6.3,12.0,0,0,0,33.0
531.0,0,1.1,0,10.0,0,64.0,0.7,189.0,7.0,14.0,145.0,1903.0,2.0,17.0,1.0,19.0,0,1,0,12.1
1057.0,0,2.1,0,4.0,0,5.0,0.5,154.0,5.0,13.0,416.0,1055.0,3.0,6.0,4.0,13.0,1,0,0,7.0
576.0,0,1.2,0,1.0,0,30.0,0.8,162.0,8.0,5.0,847.0,893.0,2.0,11.0,6.0,16.0,0,1,1,1.0
1960.0,1,2.1,0,1.0,0,7.0,0.2,165.0,7.0,9.0,868.0,877.0,3.0,11.0,9.0,6.0,0,1,1,12.1
673.0,1,1.7,1,3.0,1,32.3,0.1,88.0,1.0,5.0,594.0,1088.0,2.0,7.0,2.0,17.0,1,1,0,43.0
718.0,0,0.7,1,5.6,1,21.0,0.8,88.0,1.0,7.0,518.0,830.0,1.0,17.0,11.0,9.0,1,0,1,1.0
864.0,0,1.7,0,3.0,1,35.0,0.3,103.0,3.0,7.0,663.0,1805.0,1.0,12.0,8.0,13.0,1,1,1,49.0
547.0,0,1.9,1,1.0,0,37.0,0.4,154.0,5.0,4.0,371.0,541.0,2.0,17.0,3.0,10.0,1,1,0,1.0
623.0,1,0.9,0,1.0,1,32.3,0.1,102.0,8.0,7.0,1749.0,1781.0,3.0,16.0,13.0,3.0,1,0,1,1.0
1793.0,0,0.7,1,11.0,0,27.0,0.4,154.0,5.0,13.0,586.0,722.0,1.0,16.0,3.0,19.0,1,0,1,12.1
1720.0,1,0.7,1,5.6,0,19.0,0.1,137.0,2.0,3.0,409.0,646.0,1.0,13.0,2.0,7.0,0,0,0,2.0
812.0,0,0.5,1,1.0,0,64.0,1.0,106.0,4.0,7.0,35.0,1309.0,3.0,6.0,6.3,2.0,0,0,0,48.0
980.0,1,0.5,0,5.6,1,33.0,0.9,160.0,6.0,10.4,1008.0,1758.0,2.0,7.0,5.0,4.0,1,1,0,1.0
643.0,0,1.0,0,9.0,1,18.0,0.2,187.0,8.0,12.0,442.0,1079.0,2.0,7.0,5.0,18.0,1,1,1,17.0
1925.0,0,3.0,1,5.6,1,16.0,0.8,175.0,8.0,11.0,983.0,1087.0,2.0,7.0,3.0,19.0,1,1,0,12.1
1408.0,1,2.5,0,3.0,0,32.0,0.1,151.0,4.0,6.0,875.0,982.0,3.0,19.0,18.0,3.0,1,0,0,2.0
1522.0,1,0.7,1,4.0,0,28.0,0.2,124.0,1.0,5.0,952.0,1191.0,1.0,14.0,5.0,17.0,1,0,1,1.0
587.0,1,2.5,0,16.0,1,52.0,0.6,111.0,1.0,17.0,244.0,1361.0,2.0,10.0,4.0,7.0,1,0,1,1.0
1959.0,0,0.5,1,5.0,0,18.0,0.7,191.0,6.0,20.0,65.0,1055.0,2.0,7.0,4.0,8.0,1,1,1,33.0
1872.0,0,0.5,1,3.0,0,17.0,0.7,89.0,6.0,6.0,1749.0,1767.0,2.0,17.0,3.0,9.0,1,0,1,12.1
1043.0,1,0.5,0,7.0,0,43.0,0.1,111.0,3.0,8.0,716.0,1626.0,2.0,16.0,9.0,6.0,0,1,0,6.0
1809.0,0,0.5,0,6.0,0,23.0,0.7,123.0,6.0,19.0,433.0,1661.0,2.0,12.0,6.0,20.0,1,1,1,1.0
1703.0,1,0.5,0,5.0,1,32.3,0.2,92.0,6.0,7.0,134.0,521.0,2.0,7.0,3.0,17.0,1,1,0,38.0
1095.0,1,0.5,0,4.0,0,46.0,0.5,197.0,1.0,5.0,179.0,1247.0,2.0,9.0,1.0,10.0,1,1,0,41.0
1414.0,0,2.6,0,1.0,0,27.0,0.6,137.0,4.0,20.0,804.0,1564.0,2.0,5.0,2.0,8.0,0,0,1,12.1
1659.0,1,2.5,0,2.0,0,41.0,0.1,88.0,7.0,18.0,787.0,1515.0,2.0,12.0,6.3,9.0,0,1,1,12.1
1540.0,0,0.7,1,1.0,0,60.0,0.8,197.0,7.0,12.0,704.0,822.0,1.0,19.0,6.3,2.0,1,0,1,12.1
1342.0,0,1.0,0,5.6,1,32.3,0.6,86.0,7.0,1.0,991.0,1638.0,2.0,15.0,5.0,10.0,1,1,0,1.0
1189.0,1,2.3,0,13.0,0,8.0,0.5,198.0,3.0,14.0,379.0,932.0,2.0,9.0,6.0,13.0,1,1,0,1.0
518.0,1,2.4,0,5.6,1,32.3,0.6,128.0,6.0,10.4,489.0,710.0,2.0,16.0,12.0,7.0,1,1,1,12.1
1449.0,0,0.8,1,3.0,1,10.0,0.2,144.0,1.0,12.0,1518.0,1883.0,1.0,10.0,6.3,8.0,1,1,1,7.0
516.0,0,1.1,1,5.6,1,39.0,0.4,91.0,5.0,7.0,855.0,1401.0,2.0,8.0,6.3,10.0,1,1,1,1.0
1569.0,0,0.8,1,8.0,0,59.0,0.9,111.0,3.0,16.0,1261.0,1383.0,3.0,15.0,2.0,15.0,1,0,1,1.0
1312.0,1,0.8,1,5.6,0,24.0,0.9,156.0,6.0,10.4,115.0,1791.0,3.0,14.0,13.0,17.0,0,1,0,2.0
1893.0,1,0.5,1,1.0,0,32.3,0.1,179.0,8.0,3.0,1203.0,1432.0,1.0,15.0,7.0,17.0,0,1,0,2.0
1076.0,0,2.5,0,3.0,0,32.3,0.2,105.0,5.0,4.0,545.0,1300.0,2.0,7.0,5.0,14.0,0,0,0,5.0
530.0,1,2.6,0,1.0,0,40.0,0.9,118.0,6.0,2.0,818.0,1090.0,1.0,16.0,11.0,2.0,0,1,0,33.0
1044.0,1,2.8,1,7.0,0,32.3,0.6,129.0,4.0,13.0,42.0,1262.0,1.0,17.0,16.0,15.0,1,0,1,2.0
1330.0,0,1.1,0,11.0,0,37.0,0.7,126.0,7.0,20.0,1103.0,1637.0,2.0,10.0,1.0,4.0,1,0,0,44.0
1836.0,0,1.1,1,5.6,0,14.0,0.7,104.0,5.0,1.0,168.0,1068.0,2.0,18.0,6.0,7.0,1,1,1,12.1
1741.0,1,0.5,0,1.0,1,56.0,0.1,140.0,5.0,3.0,719.0,755.0,2.0,13.0,10.0,7.0,1,1,1,12.0
1869.0,0,2.6,0,5.6,1,30.0,0.4,152.0,1.0,13.0,163.0,874.0,1.0,15.0,3.0,19.0,1,0,0,1.0
1331.0,0,0.5,0,8.0,0,55.0,0.9,146.0,3.0,15.0,1162.0,1531.0,1.0,6.0,2.0,11.0,1,0,1,1.0
1655.0,1,0.5,1,6.0,1,4.0,0.1,105.0,3.0,12.0,626.0,1348.0,2.0,10.0,3.0,12.0,1,0,0,2.0
605.0,0,1.5,0,9.0,1,18.0,0.9,162.0,2.0,14.0,329.0,656.0,2.0,15.0,9.0,8.0,1,0,0,1.0
1245.0,1,0.6,0,2.0,0,30.0,0.7,105.0,5.0,3.0,330.0,1434.0,2.0,17.0,8.0,7.0,1,0,0,1.0
1709.0,1,0.8,0,8.0,1,58.0,0.8,136.0,2.0,10.0,956.0,1292.0,1.0,18.0,3.0,17.0,1,0,0,54.0
846.0,1,2.6,0,5.6,1,32.3,0.1,123.0,4.0,15.0,1140.0,1983.0,2.0,16.0,8.0,13.0,1,0,0,1.0
1403.0,1,2.5,1,3.0,0,63.0,0.9,90.0,4.0,13.0,217.0,1623.0,2.0,14.0,13.0,18.0,1,0,0,33.0
688.0,1,1.5,0,5.6,0,2.0,1.0,89.0,3.0,2.0,271.0,869.0,2.0,5.0,2.0,8.0,1,1,1,12.0
775.0,1,2.5,1,1.0,1,32.3,0.1,185.0,7.0,14.0,444.0,1555.0,1.0,19.0,3.0,18.0,1,1,1,2.0
1154.0,0,2.0,0,6.0,1,35.0,0.8,159.0,5.0,16.0,1003.0,1827.0,3.0,16.0,15.0,16.0,1,0,0,2.0
1375.0,0,0.5,1,2.0,1,35.0,0.1,194.0,2.0,3.0,227.0,772.0,1.0,15.0,13.0,15.0,1,1,1,12.1
1827.0,1,0.8,0,4.0,0,61.0,0.9,130.0,7.0,9.0,253.0,1764.0,2.0,8.0,3.0,7.0,0,1,1,1.0
1697.0,0,0.5,0,5.6,1,60.0,0.1,90.0,4.0,10.4,88.0,1046.0,2.0,15.0,1.0,11.0,1,1,0,12.1
741.0,0,1.5,0,1.0,0,14.0,0.3,178.0,5.0,13.0,334.0,594.0,1.0,19.0,11.0,9.0,1,1,1,2.0
1672.0,1,0.5,1,13.0,1,32.0,0.7,174.0,1.0,20.0,1281.0,1896.0,1.0,17.0,4.0,20.0,1,1,0,1.0
514.0,1,0.7,0,4.0,0,57.0,0.1,186.0,3.0,7.0,168.0,1320.0,2.0,6.0,6.3,20.0,1,1,1,2.0
1375.0,1,1.3,1,2.0,0,12.0,0.1,105.0,1.0,13.0,898.0,1687.0,2.0,17.0,1.0,12.0,0,0,0,6.0
989.0,1,1.8,1,4.0,1,56.0,0.7,124.0,1.0,12.0,46.0,1069.0,1.0,8.0,5.0,10.0,1,0,1,1.0
1510.0,1,2.5,1,11.0,0,32.3,0.7,138.0,2.0,13.0,118.0,1170.0,2.0,18.0,6.0,5.0,0,0,0,12.1
1266.0,0,2.6,0,1.0,0,32.3,0.4,86.0,7.0,2.0,1187.0,1595.0,2.0,16.0,8.0,3.0,1,1,1,12.1
1396.0,0,2.4,1,5.6,0,46.0,0.1,138.0,7.0,1.0,1191.0,1347.0,2.0,7.0,3.0,15.0,0,0,1,21.0
808.0,0,2.3,0,3.0,0,46.0,0.8,161.0,1.0,9.0,526.0,1324.0,3.0,15.0,6.0,13.0,0,1,1,2.0
1542.0,0,2.3,0,1.0,0,43.0,0.8,182.0,2.0,11.0,346.0,966.0,3.0,14.0,4.0,16.0,0,0,0,1.0
745.0,1,0.6,1,5.0,0,35.0,0.8,102.0,8.0,10.0,89.0,1538.0,2.0,14.0,1.0,16.0,1,1,0,2.0
1735.0,1,1.9,1,5.6,1,59.0,0.7,148.0,6.0,10.4,137.0,846.0,3.0,6.0,1.0,9.0,1,1,0,17.0
586.0,0,0.5,1,1.0,0,57.0,0.3,188.0,2.0,5.0,1226.0,1389.0,3.0,15.0,4.0,11.0,1,1,1,2.0
1341.0,1,2.1,1,5.6,0,36.0,0.4,107.0,8.0,1.0,473.0,574.0,2.0,18.0,14.0,15.0,0,1,0,2.0
781.0,1,1.3,1,1.0,0,64.0,0.2,88.0,2.0,7.0,368.0,607.0,3.0,17.0,10.0,9.0,0,0,0,12.1
501.0,1,0.5,1,14.0,0,22.0,0.5,174.0,6.0,20.0,239.0,1636.0,3.0,17.0,3.0,17.0,0,0,0,12.1
1224.0,1,1.8,1,2.0,1,44.0,0.2,139.0,2.0,9.0,622.0,709.0,2.0,11.0,4.0,14.0,1,1,1,1.0
1970.0,0,1.6,1,11.0,1,59.0,0.3,80.0,8.0,19.0,654.0,882.0,2.0,14.0,12.0,2.0,1,1,0,49.0
618.0,1,2.2,1,5.6,1,63.0,0.9,138.0,2.0,1.0,853.0,1781.0,2.0,14.0,3.0,5.0,1,1,0,12.1
1537.0,0,2.9,0,11.0,1,32.3,0.8,158.0,4.0,17.0,686.0,1305.0,2.0,17.0,14.0,2.0,1,1,1,1.0
1018.0,0,2.2,0,8.0,0,32.3,0.6,153.0,8.0,10.0,992.0,1433.0,3.0,17.0,12.0,20.0,0,1,0,47.0
1545.0,0,1.3,1,15.0,1,32.3,0.1,173.0,5.0,20.0,115.0,1352.0,3.0,14.0,9.0,6.0,1,0,1,12.1
1871.0,0,2.1,0,4.0,1,32.3,0.4,144.0,8.0,5.0,275.0,1966.0,2.0,15.0,8.0,11.0,1,0,0,32.0
1729.0,1,2.1,1,1.0,0,32.3,0.9,186.0,1.0,6.0,461.0,1178.0,1.0,9.0,4.0,5.0,1,0,1,2.0
680.0,1,2.1,1,9.0,1,9.0,0.1,131.0,3.0,11.0,1428.0,1500.0,2.0,14.0,2.0,17.0,1,0,0,12.1
1106.0,1,1.9,0,4.0,0,54.0,0.7,107.0,3.0,9.0,614.0,1212.0,2.0,9.0,3.0,9.0,1,0,1,12.1
635.0,1,0.6,1,1.0,1,51.0,0.3,97.0,5.0,13.0,193.0,989.0,2.0,13.0,12.0,12.0,1,0,0,2.0
618.0,0,0.6,0,8.0,0,16.0,0.2,143.0,1.0,14.0,1105.0,1602.0,2.0,16.0,15.0,4.0,0,1,0,20.0
1671.0,0,0.5,1,13.0,0,5.0,0.9,179.0,8.0,18.0,398.0,1263.0,2.0,16.0,6.0,10.0,1,1,1,27.0
